time_s,ax,ay,az,gx,gy,gz
0.00,0.4165837,9.726923,1.710792,0.01415103,-0.02236488,0.001207408
0.02,0.4247059,9.616248,1.647859,0.04092159,0.006119966,0.009602778
0.04,0.4302942,9.473098,1.618752,0.05006326,0.04543005,0.007371167
0.06,0.4296176,9.381992,1.61401,0.06208816,0.08110849,-0.01625694
0.08,0.4351112,9.349553,1.651348,0.07645558,0.1191487,-0.04912983
0.10,0.472396,9.434999,1.755791,0.08173209,0.1218475,-0.0807979
0.12,0.4797668,9.640017,1.833088,0.07558966,0.106509,-0.1011829
0.14,0.4622936,9.749349,1.852998,0.06382111,0.08171773,-0.09927653
0.16,0.4647824,9.815482,1.870327,0.06137033,0.05991707,-0.07949475
0.18,0.4631583,9.911812,1.865691,0.05258206,0.03558687,-0.04936513
0.20,0.4347795,9.967037,1.851782,0.0303248,0.01614354,-0.02415513
0.22,0.4207693,9.849735,1.802479,0.001828074,0.003371295,-0.0091011
0.24,0.4571939,9.720733,1.783085,-0.009278609,-0.003233931,-0.01642624
0.26,0.5069825,9.638312,1.780292,-0.007925651,-0.002252289,-0.03212503
0.28,0.5252569,9.617866,1.778213,-0.002265599,-0.009072562,-0.05111853
0.30,0.5481856,9.633321,1.783953,0.00692632,-0.02629944,-0.05983291
0.32,0.514698,9.694068,1.740217,0.01719306,-0.03736655,-0.05068937
0.34,0.4659961,9.695989,1.693,0.04393442,-0.03421669,-0.0366241
0.36,0.4502967,9.727154,1.698674,0.06759082,-0.0268723,-0.02516212
0.38,0.4634734,9.733864,1.703063,0.08219834,-0.02991891,-0.02082942
0.40,0.4172853,9.671706,1.699559,0.08191126,-0.03269094,-0.03105382
0.42,0.3982521,9.59208,1.70551,0.08350108,-0.03577794,-0.04472954
0.44,0.4162619,9.589911,1.72863,0.08509352,-0.05427554,-0.06452673
0.46,0.4067032,9.649478,1.749998,0.09035097,-0.07670008,-0.07711509
0.48,0.37214,9.681715,1.752628,0.08928495,-0.09784592,-0.07945091
0.50,0.3828883,9.685387,1.754074,0.07508653,-0.1315828,-0.07684355
0.52,0.3988329,9.650856,1.71433,0.06541917,-0.1687466,-0.06917325
0.54,0.424405,9.659089,1.70132,0.07050389,-0.2030742,-0.05744622
0.56,0.4407148,9.73899,1.669469,0.09386381,-0.2286299,-0.04091922
0.58,0.4259432,9.798643,1.584703,0.1098598,-0.2352023,-0.02033607
0.60,0.3940304,9.767001,1.489285,0.1016112,-0.2185138,0.003917493
0.62,0.3888023,9.724586,1.412451,0.09067231,-0.18543,0.01731439
0.64,0.422118,9.673111,1.420185,0.08136335,-0.1506683,0.01644245
0.66,0.4290669,9.646807,1.41952,0.07529517,-0.1163439,0.003829393
0.68,0.423722,9.663891,1.395773,0.06302607,-0.08043715,-0.007046269
0.70,0.3912536,9.68275,1.35538,0.05039566,-0.03800311,-0.0117447
0.72,0.3651663,9.689463,1.367446,0.03822592,-0.002220607,0.001271574
0.74,0.3290263,9.686779,1.375143,0.03180794,0.03268746,0.01309163
0.76,0.3173671,9.703863,1.408278,0.03851903,0.05617207,0.01981544
0.78,0.3079746,9.736932,1.469382,0.04765768,0.06414872,0.01505093
0.80,0.2870839,9.729149,1.518593,0.04328638,0.0592411,0.01240212
0.82,0.2618517,9.715544,1.533162,0.03413169,0.04386723,0.01298804
0.84,0.2254848,9.685788,1.543146,0.03271235,0.02975539,0.01396796
0.86,0.2407586,9.713174,1.57341,0.03624318,0.00771348,0.01532138
0.88,0.2316576,9.739163,1.551813,0.03763684,-0.009745865,0.01418899
