time_s,ax,ay,az,gx,gy,gz
0.00,-0.7431067,9.682523,2.262789,-0.006120391,0.01104559,0.05656284
0.02,-0.6652288,9.610698,2.177468,0.002599253,0.02289341,0.06832605
0.04,-0.6419185,9.498269,2.093195,0.01201701,0.04474465,0.07143347
0.06,-0.66257,9.372038,2.037825,0.0199935,0.08013146,0.06196399
0.08,-0.6767343,9.290706,2.023821,0.019968,0.1167282,0.0506857
0.10,-0.7051917,9.28345,2.056566,0.017557,0.142136,0.02660021
0.12,-0.6946508,9.260005,2.10392,0.02695141,0.1537607,0.00622433
0.14,-0.6899843,9.296679,2.163583,0.06153593,0.1659726,-0.01452812
0.16,-0.7383754,9.372025,2.194087,0.09143876,0.1619433,-0.03182639
0.18,-0.8035908,9.47186,2.195416,0.1148656,0.1415724,-0.03613554
0.20,-0.8602964,9.522859,2.203159,0.1362309,0.1080743,-0.03989922
0.22,-0.8741318,9.536409,2.216075,0.1597814,0.07717385,-0.03748586
0.24,-0.9019822,9.478938,2.163908,0.1716556,0.03781073,-0.03307611
0.26,-0.9018146,9.368506,2.108257,0.1812802,0.002395836,-0.04069322
0.28,-0.8718709,9.278425,2.065233,0.2085075,-0.01794718,-0.06154966
0.30,-0.8598254,9.274596,2.004799,0.2523561,-0.03025379,-0.09525009
0.32,-0.8697116,9.302503,1.928533,0.3000698,-0.03986587,-0.1268211
0.34,-0.8810791,9.333488,1.858617,0.328817,-0.04749064,-0.1499499
0.36,-0.9062088,9.38334,1.777543,0.3425677,-0.04751145,-0.1538002
0.38,-0.9482779,9.419981,1.667087,0.3466013,-0.02320026,-0.1381281
0.40,-0.9477416,9.514522,1.580299,0.35255,0.01815894,-0.117295
0.42,-0.9637812,9.543608,1.494501,0.3436472,0.0671563,-0.1074026
0.44,-0.9799042,9.557484,1.447121,0.3165225,0.1070136,-0.101196
0.46,-0.9672747,9.555625,1.385533,0.2880444,0.1486582,-0.1073442
0.48,-0.7989206,9.541266,1.442073,0.2601993,0.1870499,-0.1189286
0.50,-0.6477901,9.454153,1.558218,0.2218759,0.1766624,-0.1508364
0.52,-1.17276,9.779431,1.295052,0.1879064,0.2102665,-0.2086165
0.54,-1.444205,9.94556,1.211951,0.1592079,0.294502,-0.2302411
0.56,-1.277124,9.819181,1.255743,0.1288411,0.3703336,-0.2005184
0.58,-1.19278,9.751254,1.281178,0.1059984,0.4066246,-0.1647895
0.60,-1.226082,9.841465,1.393367,0.09560739,0.4114684,-0.1481804
0.62,-1.282306,9.986548,1.485634,0.08086172,0.3946302,-0.1377255
0.64,-1.334602,9.871902,1.446883,0.04701526,0.3698307,-0.1289177
0.66,-1.280738,9.793736,1.42664,0.03831169,0.351389,-0.1246568
0.68,-1.292987,9.84668,1.3937,0.06077044,0.359532,-0.1290372
0.70,-1.28663,9.993495,1.443088,0.07257307,0.3377219,-0.1342032
0.72,-1.263414,10.11092,1.49106,0.05198225,0.2616861,-0.135661
0.74,-1.259644,10.00473,1.42791,0.02630384,0.1843183,-0.1182765
0.76,-1.282995,9.899475,1.356729,0.03775713,0.1376109,-0.08802155
0.78,-1.306149,9.818782,1.354569,0.07753677,0.08949613,-0.06012514
0.80,-1.289274,9.772551,1.368966,0.1200874,0.01297848,-0.04454064
0.82,-1.292761,9.776068,1.358921,0.1556548,-0.07875584,-0.03519553
0.84,-1.382561,9.884196,1.30232,0.1777973,-0.1596959,-0.004584379
0.86,-1.437332,9.903908,1.181867,0.19839,-0.2039466,0.04961117
0.88,-1.349924,9.83843,1.057605,0.2279484,-0.2099202,0.09539203
0.90,-1.353286,9.792403,0.9942837,0.2429359,-0.210088,0.1354488
0.92,-1.394793,9.80507,1.017411,0.2436175,-0.2084663,0.1645507
0.94,-1.45031,9.886315,0.9864318,0.2194762,-0.2087587,0.1747786
0.96,-1.419981,9.948331,0.9387296,0.1661471,-0.2168155,0.1633707
0.98,-1.295667,9.949199,0.903756,0.1104093,-0.2116689,0.1238602
1.00,-1.18742,9.76015,0.840269,0.05989991,-0.1749263,0.05672289
1.02,-1.147259,9.52468,0.7613981,0.0155184,-0.1029706,-0.003008413
1.04,-1.18859,9.473596,0.6885552,-0.02741366,-0.01567714,-0.03316449
1.06,-1.256423,9.65877,0.711687,-0.07161158,0.04864135,-0.04141062
1.08,-1.326748,9.826393,0.7661746,-0.1124559,0.07043152,-0.04005275
1.10,-1.312427,9.866446,0.8106862,-0.1344539,0.07766172,-0.02086062
1.12,-1.309869,9.77525,0.8133898,-0.119805,0.09299598,0.00556415
1.14,-1.253799,9.654683,0.8366562,-0.07638962,0.1026136,0.03990286
1.16,-1.290739,9.67897,0.8807278,-0.03468774,0.09929629,0.0655095
1.18,-1.387242,9.750941,0.9047558,-0.01757304,0.07880827,0.07986586
1.20,-1.397847,9.749098,0.9295462,-0.02736689,0.04680268,0.07085297
1.22,-1.401125,9.699477,0.9071363,-0.04306398,0.02076125,0.04824303
1.24,-1.367129,9.601677,0.8637372,-0.04527361,0.008553659,0.01838131
1.26,-1.338836,9.643621,0.911878,-0.03081467,0.003224187,-0.01291239
1.28,-1.39705,9.783933,0.9197299,-0.02329079,-0.01140627,-0.03600115
1.30,-1.512352,9.965698,0.9197087,-0.04963386,-0.03914193,-0.05583494
1.32,-1.493051,9.894361,0.9231868,-0.1069045,-0.07909354,-0.07258871
1.34,-1.340847,9.611655,0.8965563,-0.143089,-0.1051133,-0.08178356
1.36,-1.238015,9.521653,0.8690397,-0.1134324,-0.1127861,-0.08132136
1.38,-1.162625,9.548567,0.9037595,-0.04839003,-0.1243932,-0.06689955
1.40,-1.186185,9.595901,0.859753,0.009850035,-0.1520229,-0.03845816
1.42,-1.303015,9.738884,0.8112565,0.0420731,-0.1781266,-0.003328296
1.44,-1.34818,9.679533,0.8004375,0.04372384,-0.18619,0.01561292
1.46,-1.251785,9.494631,0.7264485,0.0562509,-0.1729055,0.01400505
1.48,-1.179433,9.418205,0.7104451,0.08831885,-0.1388697,-0.01032868
1.50,-1.187865,9.490757,0.7384878,0.1320182,-0.09913259,-0.04147371
1.52,-1.247927,9.69037,0.7528232,0.1492644,-0.07997604,-0.06441467
1.54,-1.34337,9.916284,0.7834705,0.1268479,-0.07410698,-0.06463511
1.56,-1.353043,9.950115,0.7429416,0.07616882,-0.06223433,-0.04367967
1.58,-1.348122,9.877127,0.694732,0.03223794,-0.03253476,-0.01283548
1.60,-1.317329,9.726088,0.7223544,0.01215621,0.015276,0.006187661
1.62,-1.295375,9.700794,0.7593883,0.01130897,0.05474406,0.003765411
1.64,-1.400541,9.860239,0.79919,-0.0001937278,0.07215757,-0.009483509
1.66,-1.483316,9.881966,0.8531779,-0.03681403,0.07449654,-0.03176843
