time_s,ax,ay,az,gx,gy,gz
1.62,1.126067,9.762924,0.4626689,0.01774981,-0.2110286,0.1422573
1.64,1.119659,9.695527,0.533805,0.05087938,-0.1577399,0.09486941
1.66,1.075478,9.676883,0.57133,0.08432163,-0.1127869,0.03903809
1.68,1.012776,9.761888,0.6151626,0.09493433,-0.09199748,-0.007920464
1.70,1.018544,9.770554,0.7299301,0.09417081,-0.1094574,-0.03424704
1.72,1.045168,9.810884,0.8306903,0.09499267,-0.1630084,-0.03105637
1.74,1.040179,9.968801,0.8711376,0.1007023,-0.2342235,0.005333404
1.76,1.071925,10.09645,0.8606887,0.1015272,-0.3077677,0.07786135
1.78,1.114147,10.16787,0.7763103,0.08810052,-0.3668647,0.1775772
1.80,1.076428,10.13518,0.5901681,0.05315527,-0.3903984,0.2893451
1.82,1.039259,10.06469,0.3698384,0.01841539,-0.3563741,0.3892854
1.84,1.014929,9.858836,0.1753988,0.002475117,-0.2531026,0.4513331
1.86,1.021128,9.586646,0.07488345,0.002941442,-0.1045707,0.457116
1.88,1.043937,9.321574,0.08166339,-0.002906854,0.04216601,0.4002092
1.90,1.064411,9.127323,0.1242296,-0.01442572,0.1678412,0.3041809
1.92,1.080607,9.08987,0.1997131,-0.02521181,0.2678128,0.1944049
1.94,1.070382,9.216412,0.2631908,-0.03840644,0.3388578,0.10404
1.96,0.9800239,9.375386,0.3264347,-0.04719207,0.3801513,0.04139036
1.98,0.8556902,9.517882,0.4023651,-0.0358046,0.398341,0.004502466
2.00,0.8094658,9.623605,0.5413108,-0.004391868,0.3829466,-0.02841992
2.02,0.8755746,9.72234,0.7070332,0.03716,0.3153275,-0.06125373
2.04,0.9647883,9.791377,0.7938976,0.06156485,0.2066739,-0.0936169
2.06,0.9932166,9.77532,0.8026869,0.07146645,0.09303473,-0.1168998
2.08,1.048722,9.68499,0.7920108,0.08047467,-0.01006927,-0.1241028
2.10,1.102451,9.711964,0.748946,0.09465501,-0.0955089,-0.1139335
2.12,1.190799,9.801005,0.7025025,0.09766051,-0.1703291,-0.09387272
2.14,1.245886,9.838721,0.5817906,0.07670782,-0.227112,-0.0727345
2.16,1.252078,9.889924,0.4146922,0.05722301,-0.2477625,-0.05059278
2.18,1.277862,9.870862,0.3158499,0.05981161,-0.21829,-0.03668357
2.20,1.341076,9.833071,0.240652,0.07134609,-0.1630076,-0.0372344
2.22,1.342629,9.814673,0.1304147,0.05894195,-0.09063958,-0.05550151
2.24,1.361623,9.780498,0.07644092,0.02635499,-0.01402152,-0.08886249
2.26,1.430825,9.73019,0.08782034,-0.01058408,0.0503838,-0.1252787
2.28,1.498128,9.667777,0.1712778,-0.02990054,0.08449395,-0.1517922
2.30,1.528707,9.658331,0.2504627,-0.02527116,0.09393373,-0.1481973
2.32,1.480958,9.739775,0.26989,-0.0009118175,0.08999981,-0.1130536
2.34,1.399737,9.876406,0.2615357,0.03347887,0.08668293,-0.05639761
2.36,1.354362,9.987471,0.2727259,0.06369925,0.08500604,-0.01072836
2.38,1.347516,9.944244,0.2966021,0.08324748,0.07787772,0.0006966416
2.40,1.431253,9.886833,0.3612286,0.09293581,0.0538163,-0.01278534
2.42,1.517408,9.830808,0.3993439,0.09908582,0.01768302,-0.03387051
2.44,1.522686,9.851027,0.3894596,0.104807,-0.01495685,-0.03929466
2.46,1.429248,9.901892,0.3216648,0.1107116,-0.02261486,-0.02082178
2.48,1.324891,9.925604,0.2494085,0.09942271,-0.01104669,0.01585757
2.50,1.293475,9.827987,0.2465643,0.07348709,-0.005070039,0.0323913
2.52,1.387192,9.726928,0.2927686,0.05314125,-0.01730925,0.02933496
2.54,1.460238,9.709761,0.3553146,0.05863326,-0.04869358,0.01525982
2.56,1.445036,9.713782,0.3911454,0.07104784,-0.07859824,0.01565681
2.58,1.348764,9.82825,0.277861,0.07417897,-0.09359673,0.04175868
2.60,1.257295,9.919435,0.1940751,0.07100858,-0.08609683,0.08061732
2.62,1.22649,9.864372,0.191095,0.07464625,-0.05929614,0.1104686
2.64,1.231811,9.663567,0.192397,0.08132431,-0.02111912,0.1192226
2.66,1.238662,9.618875,0.2053037,0.08100676,0.02018547,0.1006001
2.68,1.208191,9.589657,0.2374947,0.07337504,0.05737578,0.06649158
2.70,1.199066,9.48787,0.2718744,0.05045266,0.08014849,0.03083111
2.72,1.200968,9.504293,0.3131454,0.03477105,0.08591504,0.02064421
2.74,1.168062,9.67831,0.3315771,0.03006729,0.09902569,0.04352682
2.76,1.084265,9.820585,0.3019962,0.01589667,0.1193585,0.08373827
2.78,0.9842022,9.780911,0.2566427,-0.02307404,0.145805,0.113439
2.80,0.9920848,9.610085,0.2537305,-0.0721444,0.1613628,0.1116083
2.82,1.154462,9.519577,0.3551755,-0.08724265,0.1438586,0.07526571
2.84,1.311542,9.460901,0.4560448,-0.07725544,0.1054038,0.03496396
2.86,1.295527,9.604044,0.3988892,-0.06653135,0.0663823,0.01997
2.88,1.131378,9.742112,0.2659993,-0.0827821,0.06045284,0.03931161
2.90,1.066033,9.657468,0.1512645,-0.1125832,0.07977364,0.06979617
2.92,1.199805,9.468175,0.1661876,-0.1263719,0.09152975,0.08354153
2.94,1.355498,9.461825,0.2564117,-0.1005234,0.09225401,0.07230475
2.96,1.357506,9.624221,0.2561644,-0.06219297,0.09455942,0.03877552
2.98,1.264185,9.7759,0.212942,-0.05009477,0.09984713,0.00197191
3.00,1.218459,9.817434,0.1525741,-0.0684456,0.1089525,-0.01701385
3.02,1.229514,9.778953,0.1652814,-0.08943956,0.1202326,-0.02751468
3.04,1.319916,9.793428,0.2136118,-0.0828704,0.1188059,-0.03496288
3.06,1.395671,9.716621,0.2808652,-0.0557766,0.1007131,-0.03767033
3.08,1.371465,9.637574,0.2889025,-0.03363181,0.08155007,-0.03697085
3.10,1.341825,9.664698,0.294811,-0.01781777,0.06115061,-0.04007404
3.12,1.355661,9.772077,0.3067249,-0.007889459,0.04301189,-0.03993987
3.14,1.303346,9.88838,0.261842,0.0009142971,0.03496654,-0.05258713
3.16,1.320123,9.87549,0.3126729,0.006872733,0.01845487,-0.08198054
3.18,1.426888,9.794295,0.3983807,0.01128593,-0.02262332,-0.1112413
3.20,1.477111,9.837897,0.380527,0.01542237,-0.07105953,-0.1183374
3.22,1.435267,9.971416,0.34762,0.02901481,-0.1100069,-0.09855608
3.24,1.408053,9.945587,0.2999188,0.03781874,-0.1326852,-0.06071822
3.26,1.433275,9.80036,0.2297103,0.04161654,-0.1430709,-0.01590927
3.28,1.449134,9.674943,0.2123277,0.0484438,-0.1329005,0.01533952
3.30,1.460815,9.532615,0.1941322,0.05815443,-0.1022148,0.02406744
3.32,1.445152,9.328117,0.2004281,0.0515767,-0.05608861,0.01724917
3.34,1.420841,9.213347,0.2129636,0.03214873,-0.005456372,-0.001785217
3.36,1.380965,9.362524,0.2597513,0.0159943,0.03126537,-0.0223218
3.38,1.384093,9.51396,0.3460126,0.01060323,0.0577698,-0.02290816
3.40,1.322378,9.614639,0.4146873,0.003025,0.07053318,-0.005162418
3.42,1.245125,9.623992,0.4792527,-0.01580787,0.07669729,0.02662479
