time_s,ax,ay,az,gx,gy,gz
1.66,1.766608,8.451957,4.346167,-0.1004293,-0.1233215,-0.02128589
1.68,1.699511,8.559934,4.313684,-0.1109275,-0.07288481,-0.0324554
1.70,1.606058,8.635532,4.355868,-0.1019868,-0.0006197822,-0.02558815
1.72,1.544706,8.672206,4.474233,-0.07726261,0.06753547,-0.01196062
1.74,1.539251,8.668882,4.654551,-0.04552139,0.1014403,0.003086393
1.76,1.566178,8.590995,4.831081,-0.01022436,0.09739017,0.01259268
1.78,1.613377,8.511687,4.921433,0.03059147,0.05308205,0.0106759
1.80,1.644668,8.451664,4.91603,0.0536855,-0.008786822,0.001002469
1.82,1.652745,8.468096,4.83414,0.06626924,-0.07362346,-0.008331333
1.84,1.636775,8.5111,4.688135,0.0651051,-0.1265844,-0.01751581
1.86,1.61748,8.569547,4.491113,0.05066127,-0.1468434,-0.0183228
1.88,1.61191,8.613805,4.294641,0.03234304,-0.1208354,-0.01494923
1.90,1.619325,8.657325,4.170369,0.01320526,-0.06024771,-0.01116402
1.92,1.620506,8.663679,4.16465,-0.003375926,0.004976354,-0.00707508
1.94,1.620413,8.648038,4.252676,-0.01529182,0.05654382,-0.002576667
1.96,1.615381,8.615086,4.415321,-0.02207374,0.07326684,0.001271716
1.98,1.614393,8.591434,4.550573,-0.019993,0.05816798,-6.12665e-05
2.00,1.610252,8.579577,4.624018,-0.01921615,0.03705248,0.004024795
2.02,1.588971,8.572628,4.633276,-0.01289992,0.007979821,0.004264746
2.04,1.596077,8.57429,4.613872,-0.006467503,-0.01767123,0.005072589
2.06,1.598564,8.593881,4.538979,-0.004830076,-0.02291652,0.009142259
2.08,1.629852,8.597636,4.4648,-0.007667405,-0.003788566,0.008959562
2.10,1.639708,8.562007,4.453604,-0.01070444,0.0123036,0.007959581
2.12,1.663449,8.54845,4.478564,-0.01514659,0.02244079,0.001645037
2.14,1.646605,8.550377,4.512896,-0.01770208,0.0234007,-0.001377395
2.16,1.617218,8.570077,4.533685,-0.01625357,0.0220987,-0.001867546
2.18,1.584033,8.600078,4.552681,-0.01730981,0.009774833,0.002219798
2.20,1.574424,8.595685,4.571252,-0.01142719,0.0005066907,0.007771031
2.22,1.602524,8.588906,4.553229,-0.009414325,0.001584079,0.01210661
2.24,1.61702,8.580143,4.526157,-0.007711537,0.01310547,0.01289039
2.26,1.635978,8.56149,4.524763,-0.005617685,0.0207606,0.01001926
2.28,1.645675,8.544434,4.541156,-0.00521751,0.01984717,0.005604377
2.30,1.654489,8.518994,4.574597,-0.004568373,0.007597055,0.002982588
2.32,1.64694,8.534729,4.575911,-0.001987291,0.0009936206,-0.003154303
2.34,1.624932,8.557645,4.575775,-0.004438454,-0.004632022,-0.005063853
2.36,1.614129,8.567934,4.55385,0.001763768,-0.004681722,-0.004585817
2.38,1.620905,8.567801,4.557532,0.004711375,-0.008691924,-0.00299539
2.40,1.626526,8.55274,4.572544,0.006864017,-0.0122355,-0.004148168
2.42,1.623315,8.552226,4.5598,0.008042741,-0.01093625,-0.004082397
2.44,1.613186,8.582407,4.539434,0.007880498,-0.01421716,-0.004740624
2.46,1.579066,8.601506,4.509271,0.0002239778,-0.01939312,0.001500705
2.48,1.577794,8.625136,4.46836,-0.004018555,-0.01191235,0.008743047
2.50,1.595701,8.618291,4.434073,-0.008916939,0.007125087,0.01739126
2.52,1.61949,8.592533,4.440979,-0.01477823,0.03218038,0.01878589
2.54,1.63872,8.569884,4.485974,-0.01814207,0.04795142,0.01801066
2.56,1.644496,8.542531,4.550256,-0.01875836,0.04870373,0.01622959
2.58,1.661131,8.523179,4.605902,-0.01644268,0.03694662,0.01550135
2.60,1.658784,8.512719,4.626903,-0.01531876,0.01772498,0.003128452
2.62,1.651428,8.509731,4.639775,-0.01044018,-0.002115197,-0.0004891022
2.64,1.644773,8.531401,4.621635,-0.008477415,-0.01387797,-0.003914688
2.66,1.636501,8.54271,4.574052,-0.006921402,-0.01344505,-0.007013999
2.68,1.62191,8.563643,4.551097,-0.005200285,-0.01005778,-0.003886547
2.70,1.615844,8.562346,4.558177,-0.005912234,-0.004280341,-0.002716461
2.72,1.624653,8.555182,4.547089,-0.007039064,-0.006126759,-0.003596485
2.74,1.612787,8.564773,4.553867,-0.008778146,-0.005312241,-0.0006495838
2.76,1.615963,8.568076,4.544499,-0.009460414,-0.001667641,-0.0003491937
2.78,1.612633,8.566097,4.537039,-0.01168081,-0.0009410607,0.004185836
2.80,1.628156,8.550443,4.5501,-0.01268252,0.004564012,0.00329278
2.82,1.630485,8.541018,4.566922,-0.01227774,0.01148532,0.003739351
2.84,1.624905,8.550566,4.583472,-0.014497,0.01092148,0.001434491
