time_s,ax,ay,az,gx,gy,gz
0.00,-0.6762936,9.541308,1.830244,-0.00776646,-0.2106362,0.02291473
0.02,-0.7258431,9.373466,1.70871,-0.003563603,-0.2390276,0.009841758
0.04,-0.7335623,9.371891,1.612753,0.008091629,-0.2351579,-0.01248251
0.06,-0.6026754,9.486298,1.601275,0.03258207,-0.2054663,-0.03736635
0.08,-0.4268312,9.614095,1.686012,0.04425938,-0.173453,-0.0537803
0.10,-0.3885496,9.667893,1.679497,0.03346578,-0.11379,-0.06003338
0.12,-0.4305638,9.708164,1.685463,0.004171049,-0.03801312,-0.05638986
0.14,-0.4657846,9.786675,1.682257,-0.03027013,0.02891858,-0.03979828
0.16,-0.5265288,9.791039,1.641878,-0.04536042,0.06313968,-0.01653425
0.18,-0.5829018,9.731589,1.589644,-0.02968501,0.0703418,0.005773337
0.20,-0.646667,9.610453,1.58772,-0.001080266,0.05237525,0.01501625
0.22,-0.6807866,9.547162,1.609562,0.01867858,0.0202124,0.008153779
0.24,-0.664965,9.57906,1.622354,0.01887812,-0.01706463,-0.006948581
0.26,-0.6231794,9.648499,1.631483,0.020352,-0.04822421,-0.01595206
0.28,-0.5447668,9.70133,1.634776,0.03023903,-0.07007947,-0.01309956
0.30,-0.4737259,9.728419,1.612044,0.04616061,-0.07820073,0.002526291
0.32,-0.4179451,9.744644,1.594938,0.06222281,-0.07119485,0.02345365
0.34,-0.3925956,9.907154,1.571779,0.07098214,-0.06028211,0.03210547
0.36,-0.3181386,9.895743,1.539719,0.08870915,-0.04808489,0.03741951
0.38,-0.2722555,9.937202,1.55578,0.1176218,-0.04914596,0.05392789
0.40,-0.329621,9.871942,1.520336,0.1380956,-0.03833712,0.09246256
0.42,-0.4394591,9.841745,1.407061,0.1469991,0.002824183,0.1491768
0.44,-0.4945508,9.90676,1.330465,0.1437265,0.07355963,0.198159
0.46,-0.4576001,9.832813,1.329473,0.1171041,0.1527976,0.2130024
0.48,-0.3399454,9.76096,1.408482,0.0636467,0.2106791,0.1878067
0.50,-0.2609577,9.577384,1.493787,0.002547152,0.2346966,0.1381583
0.52,-0.2837199,9.481157,1.538606,-0.05790872,0.2328278,0.09182954
0.54,-0.2941906,9.466828,1.618473,-0.1109855,0.1871796,0.06084317
0.56,-0.2890556,9.51458,1.672379,-0.1351796,0.1054592,0.05417016
0.58,-0.2639278,9.513556,1.665672,-0.1248699,0.01808467,0.06100091
0.60,-0.2065828,9.513371,1.694205,-0.09785879,-0.06653651,0.07110295
0.62,-0.1630491,9.557054,1.726397,-0.07870954,-0.1280155,0.08516781
0.64,-0.1860996,9.594393,1.732934,-0.07499518,-0.1646465,0.08406678
0.66,-0.1198805,9.509437,1.713808,-0.08612984,-0.1823069,0.0654128
0.68,-0.07887285,9.365304,1.7163,-0.08644046,-0.1977647,0.03744911
0.70,-0.1109587,9.406877,1.768216,-0.0729429,-0.2016311,0.007784221
0.72,-0.226561,9.604462,1.832943,-0.05891331,-0.2020938,-0.01156735
0.74,-0.2802236,9.762778,1.891859,-0.04319096,-0.2160196,-0.0251363
0.76,-0.2278062,9.869693,1.981254,-0.01730764,-0.2480838,-0.0346489
0.78,-0.1969607,9.982507,2.043781,0.02623529,-0.2860897,-0.03470835
0.80,-0.2073267,10.00044,2.040566,0.04996758,-0.3275931,-0.02137347
0.82,-0.2361872,9.969189,1.95243,0.0586806,-0.3441148,0.002181802
0.84,-0.2534009,9.9329,1.821247,0.07287967,-0.3192163,0.02206657
0.86,-0.2040859,9.910221,1.732981,0.08375342,-0.2638824,0.03696401
0.88,-0.1390757,9.825231,1.618019,0.08241741,-0.1970934,0.03765048
0.90,-0.1185247,9.836866,1.530662,0.07999792,-0.1214018,0.0338879
0.92,-0.1386905,9.858131,1.444091,0.0801675,-0.03217639,0.02653923
0.94,-0.171325,9.797283,1.308196,0.07254463,0.05621772,0.02159784
0.96,-0.1899616,9.707873,1.247517,0.0659882,0.1234965,0.01356143
0.98,-0.2215549,9.643512,1.244437,0.06498358,0.1659544,-0.003043028
1.00,-0.2154511,9.613032,1.269779,0.07305849,0.1800082,-0.01858087
1.02,-0.1913448,9.652916,1.311955,0.08767293,0.1700403,-0.02883318
1.04,-0.1803726,9.708673,1.352704,0.09189871,0.1554723,-0.02945707
1.06,-0.1901099,9.689433,1.363578,0.08488657,0.1420571,-0.0142268
1.08,-0.1607587,9.636415,1.384172,0.07122488,0.131819,0.0006148223
