time_s,ax,ay,az,gx,gy,gz
0.00,1.152587,9.866225,1.150529,0.004152766,0.03089637,0.01748638
0.02,1.16094,9.901933,1.116761,0.001651813,-0.04534393,0.04361401
0.04,1.152126,9.764404,0.9697794,-0.02729808,-0.1072571,0.06483828
0.06,1.142502,9.614039,0.8784162,-0.04784493,-0.1300354,0.06924788
0.08,1.155256,9.442518,0.8452463,-0.03530171,-0.1205735,0.04704767
0.10,1.225461,9.329258,0.8346758,0.004415238,-0.1016202,0.001337838
0.12,1.302038,9.317969,0.8034325,0.04012461,-0.09035756,-0.04962524
0.14,1.304025,9.43342,0.78476,0.05687248,-0.08055168,-0.08075276
0.16,1.255205,9.66021,0.7908009,0.06288024,-0.06982713,-0.08655073
0.18,1.201942,9.761863,0.781835,0.06807501,-0.049099,-0.0746632
0.20,1.221469,9.807944,0.7952309,0.07001296,-0.0313453,-0.05851629
0.22,1.266486,9.819863,0.8321,0.06784437,-0.03033181,-0.04364118
0.24,1.28039,9.835508,0.8560179,0.0578182,-0.03460219,-0.02879371
0.26,1.258768,9.849895,0.8148785,0.03684364,-0.02825133,-0.01946232
0.28,1.21992,9.879154,0.7981763,0.02135077,-0.01281835,-0.008068967
0.30,1.222174,9.863226,0.8032441,0.02031433,0.00474097,-0.007089452
0.32,1.276754,9.843988,0.8247044,0.0226591,0.0133365,-0.005928457
0.34,1.29422,9.781014,0.813718,0.02490453,0.01756229,-0.006648286
0.36,1.279016,9.752896,0.809777,0.02345949,0.02063309,0.001707201
0.38,1.214033,9.685129,0.7952151,0.0231929,0.02546293,0.01105322
0.40,1.18323,9.667239,0.8073983,0.02708514,0.02859645,0.02242452
0.42,1.188091,9.653038,0.8373828,0.03465037,0.01400693,0.02697726
0.44,1.208368,9.632734,0.8276632,0.04478472,-0.002925467,0.03339833
0.46,1.209968,9.620232,0.8075265,0.04670647,-0.01107581,0.04819047
0.48,1.218957,9.585189,0.7622385,0.04632986,-0.01335884,0.06924041
0.50,1.214483,9.628892,0.7199301,0.04482131,-0.005085119,0.08714301
0.52,1.249629,9.724361,0.70315,0.03203547,0.01278445,0.08908419
0.54,1.278048,9.756433,0.6308575,0.00702886,0.0470539,0.07497035
0.56,1.30063,9.621415,0.5878782,-0.01488626,0.09637779,0.04584911
0.58,1.271554,9.599929,0.6355005,-0.02252399,0.143175,0.004190571
0.60,1.253089,9.551289,0.7261452,-0.03794059,0.1726657,-0.0443608
