time_s,ax,ay,az,gx,gy,gz
0.00,1.498534,9.003777,3.688031,-0.006213344,0.006372507,0.006216473
0.02,1.492208,9.014285,3.713629,-0.0004588784,0.004194599,0.008021901
0.04,1.493448,9.025926,3.647246,-0.0005467496,0.005919113,0.006651779
0.06,1.489684,9.016577,3.578725,-0.006195306,0.009344735,0.007673147
0.08,1.488457,9.016692,3.563708,-0.01106156,0.01487804,0.007869866
0.10,1.498081,9.009163,3.594882,-0.01690735,0.01878367,0.007612123
0.12,1.522668,8.986485,3.664469,-0.02128818,0.01239063,0.002129054
0.14,1.514609,8.977829,3.677534,-0.02638354,0.005411252,-0.001675052
0.16,1.51907,8.972133,3.678724,-0.03060303,-0.002082818,-0.006403283
0.18,1.504432,9.001718,3.686983,-0.0306963,-0.004351672,-0.009633763
0.20,1.482322,9.012808,3.702528,-0.02472231,-0.005580761,-0.006855936
0.22,1.474568,9.021222,3.715194,-0.02095389,-0.003884376,-0.003167785
0.24,1.479382,9.016385,3.727623,-0.01138833,-0.001475286,-0.0008883807
0.26,1.494379,9.003145,3.714983,-0.001920501,-0.001261308,0.0002231123
0.28,1.48031,9.011207,3.694781,0.0006499143,0.002131193,0.00117857
0.30,1.468523,9.010798,3.676545,0.0007163435,0.001369265,0.003729036
0.32,1.491134,9.005306,3.642005,-0.002001724,0.006037719,0.004138107
0.34,1.478779,9.016051,3.646497,-0.009777495,0.01102792,0.008511354
0.36,1.493075,8.998076,3.651245,-0.0108105,0.01105662,0.007152397
0.38,1.503404,8.99143,3.639061,-0.01568848,0.0132873,0.006751054
0.40,1.505932,8.98757,3.640067,-0.02218478,0.01105029,0.004643557
0.42,1.513539,8.972013,3.659566,-0.02900288,0.01045541,0.0006651633
0.44,1.514666,8.964307,3.712337,-0.03047424,0.007721139,-0.00315157
0.46,1.510041,8.965512,3.752396,-0.02946288,0.002032834,-0.005385978
0.48,1.50974,8.964623,3.784482,-0.02187092,-0.001489804,-0.008176525
0.50,1.516828,8.958274,3.792544,-0.01454887,-0.002693486,-0.01014761
0.52,1.490934,8.974277,3.795689,-0.0006737341,-0.004430786,-0.01358479
0.54,1.481784,8.982724,3.820791,0.01268358,-0.005774895,-0.01308149
0.56,1.477659,8.991085,3.788666,0.02232749,-0.00694455,-0.01194044
0.58,1.457944,9.012535,3.72207,0.02504662,-0.00576529,-0.008371289
0.60,1.44821,9.021811,3.698014,0.02655447,-0.003201567,-0.004235937
0.62,1.475513,9.005093,3.679082,0.02654805,0.0009890774,-0.003560591
0.64,1.477682,8.991977,3.678633,0.02418035,0.0007418229,-0.002015838
0.66,1.480415,9.004253,3.684516,0.02269138,0.001948124,-0.002408433
0.68,1.482846,8.998255,3.672523,0.01890769,0.002830306,-0.002072098
0.70,1.484765,8.999096,3.659501,0.01484109,0.0001612415,-0.00451445
0.72,1.485516,8.995212,3.676762,0.01502627,-0.001855318,-0.006344269
0.74,1.482854,9.006989,3.700462,0.01259934,-0.005162413,-0.005043894
0.76,1.474008,9.001352,3.692041,0.01344249,-0.007043775,-0.007403403
0.78,1.46491,9.019921,3.665838,0.01407608,-0.006650447,-0.004407379
0.80,1.457724,9.02622,3.64201,0.01177264,-0.003360937,-0.0008451858
0.82,1.458276,9.026467,3.63076,0.01078611,0.00382594,0.001227573
0.84,1.464513,9.013111,3.653597,0.008898407,0.005378397,0.004739405
0.86,1.477105,9.009974,3.684775,0.01129043,0.003597725,0.002929956
0.88,1.490914,8.998836,3.680359,0.01172077,0.002896812,0.001407964
0.90,1.494758,8.995055,3.669194,0.0101403,-0.001375289,-0.001468452
0.92,1.493351,8.995618,3.654277,0.008094855,-0.003278746,-0.004624094
0.94,1.47799,9.008732,3.638005,0.004016683,-0.002737719,-0.002415042
0.96,1.468635,9.020242,3.626652,0.00239815,-0.001108083,-0.00287835
0.98,1.478441,9.010211,3.656226,0.002359338,-0.000974689,-0.001772817
1.00,1.476558,9.013969,3.675308,0.0003810313,-0.0009590942,-0.001461047
1.02,1.467109,9.015623,3.659506,0.0023405,-0.002663855,-0.001517247
1.04,1.478244,9.017763,3.646085,0.002463323,-0.0001988937,-0.0005363052
1.06,1.483905,9.011982,3.631938,-0.001438411,0.0001995613,-3.763776e-05
1.08,1.478744,9.003862,3.634825,-0.00434241,0.001502819,-0.001656042
1.10,1.475498,9.013713,3.647562,-0.008301357,0.001589515,-0.001761696
1.12,1.468475,9.011259,3.649294,-0.007828823,0.00262134,-0.00133326
1.14,1.471982,9.014343,3.663568,-0.004423338,0.002405534,-0.0008206374
1.16,1.466709,9.014572,3.706296,-0.001362083,0.003645527,-0.0007363835
1.18,1.485504,8.998236,3.701239,0.001869526,-0.0003561017,-0.003423317
1.20,1.483325,8.99771,3.689294,0.004492888,-0.0006099869,-0.002649611
1.22,1.470867,9.026487,3.660628,0.002443894,-0.003004533,-0.003289836
1.24,1.469933,9.021758,3.635073,-0.001627704,-0.002905098,-0.0004462796
1.26,1.469777,9.008033,3.619757,-0.00565888,-0.0007807063,-6.722158e-05
1.28,1.47511,9.011509,3.652251,-0.007377422,0.001407018,-0.001365758
1.30,1.476358,9.003359,3.672142,-0.007492912,0.0005716819,-0.001186572
1.32,1.482609,8.991538,3.67419,-0.007073903,0.001321378,-0.002022232
1.34,1.488651,8.995873,3.692759,-0.00446405,-0.00506013,-0.00624093
1.36,1.475305,9.014294,3.699497,-0.003517889,-0.005451487,-0.005113503
1.38,1.470404,9.014629,3.668439,-0.001673907,-0.005912662,-0.003778087
1.40,1.461904,9.021202,3.658817,-6.746664e-05,-0.002309236,-0.002838084
1.42,1.472118,9.017264,3.665932,-0.002969727,-0.002264898,-0.001219426
1.44,1.475346,9.007404,3.651207,-0.001008976,-0.002055146,0.0002279779
1.46,1.479185,9.003136,3.653863,-0.004252861,-0.00114972,-0.003131674
1.48,1.480295,9.00454,3.681171,-0.003276533,0.001584467,-0.001878291
1.50,1.481891,8.99818,3.678735,-0.0043741,-0.004128431,-0.00290618
1.52,1.470322,9.007461,3.665162,-0.007505744,-0.003971996,-0.003301759
1.54,1.464213,9.011181,3.641743,-0.01182845,-0.001707876,-0.002927801
1.56,1.448622,9.036909,3.606045,-0.01707121,0.0009730599,0.002946269
1.58,1.443048,9.03356,3.603079,-0.0230955,0.005679164,0.006153964
1.60,1.448639,9.026919,3.627692,-0.02490147,0.01174833,0.01030308
1.62,1.468691,9.012887,3.687307,-0.0266428,0.01257198,0.01057312
1.64,1.489997,8.98854,3.71565,-0.02461312,0.01262386,0.008399927
1.66,1.505625,8.964381,3.749509,-0.02002976,0.004907071,0.004485347
1.68,1.506462,8.955441,3.76499,-0.01821502,-0.001950753,-0.001864213
1.70,1.500336,8.971076,3.756562,-0.01429529,-0.005402326,-0.006231504
1.72,1.478199,8.974927,3.726015,-0.0095503,-0.00812298,-0.00820288
1.74,1.4668,9.000942,3.732145,-0.004595826,-0.004289502,-0.007244668
1.76,1.467942,8.998809,3.744272,0.002774163,-0.004930418,-0.005310231
1.78,1.476189,8.981584,3.761137,0.01019202,-0.003717099,-0.00648822
1.80,1.47984,8.978834,3.764143,0.01765225,-0.008907541,-0.008492965
1.82,1.472289,8.991931,3.741592,0.02057353,-0.01209135,-0.01139763
1.84,1.45078,9.014299,3.696996,0.02205429,-0.01002097,-0.00633102
1.86,1.451077,9.017734,3.664932,0.01897125,-0.009055633,-0.004755582
1.88,1.455404,9.000249,3.641757,0.01899078,0.001028431,-0.002560691
1.90,1.451682,9.016185,3.661745,0.01869604,0.004096705,0.002144739
1.92,1.46141,9.017772,3.682519,0.01762283,0.00540376,0.002412432
1.94,1.467297,8.995382,3.699217,0.02015014,0.002865825,0.0004767898
1.96,1.483828,9.000179,3.710211,0.02172855,-0.0003777727,-0.0008480466
1.98,1.474641,9.001007,3.6663,0.01942778,-0.001011456,-0.00136309
2.00,1.470518,9.006298,3.623081,0.01231626,-0.002091729,-0.001089823
2.02,1.452804,9.018492,3.584471,0.002047747,0.00149547,0.001997996
