time_s,ax,ay,az,gx,gy,gz
0.00,3.080295,9.414372,0.3802094,-0.01017005,-0.03067324,-0.04715892
0.02,3.111611,9.34744,0.3580067,-0.02060495,-0.0758533,-0.03046307
0.04,3.122339,9.302047,0.2945674,-0.03102173,-0.1152899,-0.0275068
0.06,3.101833,9.299507,0.2774271,-0.02969434,-0.1285356,-0.03271898
0.08,3.13733,9.269535,0.2482412,-0.02505214,-0.1252389,-0.03869392
0.10,3.182666,9.262368,0.215149,-0.0208651,-0.1071893,-0.04945334
0.12,3.238408,9.289606,0.1914312,-0.02635093,-0.0818919,-0.05806678
0.14,3.266163,9.298093,0.1706538,-0.0305367,-0.05705181,-0.06794798
0.16,3.28593,9.339981,0.1775992,-0.02355358,-0.02893646,-0.07376858
0.18,3.24785,9.386506,0.175553,-0.01419057,0.005446681,-0.07002923
0.20,3.225147,9.415823,0.1711532,-0.01061518,0.03721885,-0.05711729
0.22,3.179127,9.402555,0.159417,-0.0179202,0.06462989,-0.03601497
0.24,3.164599,9.379368,0.1567941,-0.02379585,0.08450328,-0.01376007
0.26,3.182099,9.350114,0.1956776,-0.01643901,0.09787199,-0.003238403
0.28,3.199812,9.358584,0.25508,0.0007787355,0.1099481,-0.00237856
0.30,3.176525,9.35662,0.2363206,0.01097429,0.1040044,-0.01125892
0.32,3.156166,9.325996,0.2427824,0.01139246,0.08318128,-0.01891895
0.34,3.110783,9.281807,0.2400548,0.02087218,0.0648721,-0.02258275
0.36,3.056582,9.254747,0.2257188,0.04255205,0.05312806,-0.02397434
0.38,3.036256,9.278453,0.1849153,0.06666168,0.04790613,-0.02541335
0.40,3.015643,9.262613,0.1444677,0.08961011,0.04226234,-0.02893641
0.42,2.984238,9.19251,0.1024447,0.1122961,0.04313369,-0.03970471
0.44,2.984222,9.187226,0.07120058,0.1507107,0.04456933,-0.06268252
0.46,3.013737,9.233957,0.07890918,0.199077,0.03685496,-0.1057196
0.48,3.050107,9.285029,0.03619668,0.250513,0.0161127,-0.1497527
0.50,3.044793,9.357178,-0.07009137,0.2967587,0.0183434,-0.1688759
0.52,2.91554,9.35736,-0.2003862,0.3325486,0.05922379,-0.1750668
0.54,2.821014,9.351008,-0.2423044,0.3348256,0.1247096,-0.1750904
0.56,2.781349,9.339579,-0.2853734,0.3047498,0.1798986,-0.1706536
0.58,2.795125,9.349163,-0.3149175,0.2720518,0.2214757,-0.1754901
0.60,2.807234,9.371176,-0.2823609,0.2508829,0.27094,-0.1850526
0.62,2.801232,9.399234,-0.2581878,0.2374266,0.3148044,-0.1973684
0.64,2.814609,9.471972,-0.2384288,0.2200818,0.3383511,-0.2067734
0.66,2.80066,9.507548,-0.2200346,0.1914246,0.3371557,-0.2086757
0.68,2.728974,9.508444,-0.1920399,0.1577747,0.3274695,-0.2007903
0.70,2.689895,9.496255,-0.1702813,0.1322504,0.3141788,-0.1813399
0.72,2.733811,9.549197,-0.1208373,0.1227381,0.2972038,-0.1615562
0.74,2.739954,9.593512,-0.1186272,0.1178208,0.2653039,-0.1467576
0.76,2.722367,9.619217,-0.09215617,0.1079826,0.2173246,-0.1340188
0.78,2.735198,9.649265,-0.09383949,0.09808384,0.1619747,-0.1169034
0.80,2.711524,9.636986,-0.136365,0.08644602,0.1218563,-0.1007155
0.82,2.700821,9.604126,-0.1736539,0.07612798,0.09060737,-0.08842911
0.84,2.716668,9.546567,-0.201606,0.05874863,0.0717044,-0.07217462
0.86,2.699127,9.444448,-0.2274715,0.03419106,0.05689393,-0.05682177
0.88,2.663396,9.400348,-0.2322856,0.0135036,0.04758632,-0.03973216
0.90,2.617357,9.421453,-0.2536775,-0.002639268,0.04775999,-0.03198072
0.92,2.576225,9.408368,-0.2898391,-0.01271017,0.05511993,-0.04325772
0.94,2.609305,9.415146,-0.3108451,-0.01210984,0.07014021,-0.06916606
0.96,2.63876,9.43821,-0.2851073,0.001674257,0.08066872,-0.115255
0.98,2.667613,9.429129,-0.1930053,0.02376831,0.07435906,-0.1656999
1.00,2.684065,9.435888,-0.1360529,0.04798382,0.05065109,-0.2039734
1.02,2.654006,9.545411,-0.1581088,0.06928857,0.02620516,-0.2163158
1.04,2.573866,9.633671,-0.1982912,0.09218693,0.02221678,-0.2060789
1.06,2.478438,9.727378,-0.2444775,0.1148264,0.04398469,-0.1900816
1.08,2.373026,9.766921,-0.2586621,0.1202549,0.07114815,-0.1790086
1.10,2.35143,9.794878,-0.2539667,0.09893327,0.08573236,-0.1575059
1.12,2.319087,9.791975,-0.246904,0.05022351,0.08100028,-0.126142
1.14,2.294419,9.692585,-0.2234801,0.002917321,0.06319857,-0.08936159
1.16,2.247449,9.654861,-0.2246162,-0.02311764,0.04251533,-0.05134262
1.18,2.214541,9.687536,-0.1780042,-0.02477252,0.006565913,-0.02595279
1.20,2.229612,9.663658,-0.1521365,-0.02105876,-0.04367428,-0.001810957
1.22,2.221364,9.58902,-0.1922885,-0.0230968,-0.1006896,0.01700057
1.24,2.21341,9.528728,-0.2137026,-0.02524581,-0.167962,0.03786529
1.26,2.204952,9.416075,-0.2125064,-0.01708597,-0.2375155,0.05314317
1.28,2.206748,9.381763,-0.2174556,0.01134888,-0.3048185,0.0660788
1.30,2.247929,9.460751,-0.2958739,0.06353919,-0.3530456,0.07264249
1.32,2.266206,9.610628,-0.4400699,0.1212725,-0.3607064,0.07721394
1.34,2.230999,9.708796,-0.5891204,0.1568859,-0.3306427,0.09397613
1.36,2.182904,9.821086,-0.7127641,0.155672,-0.2808892,0.1292583
1.38,2.094463,9.878336,-0.7979596,0.121286,-0.22493,0.1775595
1.40,2.013886,9.830657,-0.8594596,0.06846606,-0.1538011,0.2202723
1.42,1.950945,9.715948,-0.9538553,0.02022838,-0.06356172,0.2531489
1.44,1.958303,9.52533,-0.9796294,-0.02023809,0.02742146,0.2590633
1.46,2.051873,9.424897,-0.9067474,-0.03374381,0.07935686,0.2365462
1.48,2.145904,9.315883,-0.792821,-0.02285058,0.07834216,0.1909258
1.50,2.200486,9.256764,-0.7112671,0.009627136,0.0592822,0.1407208
