time_s,ax,ay,az,gx,gy,gz
0.00,-0.4549026,9.613313,1.795845,-0.02774815,0.06097192,0.00561853
0.02,-0.4694743,9.691471,1.76619,-0.01641743,0.05902822,0.0035129
0.04,-0.4990643,9.663306,1.756383,-0.01453628,0.06976133,0.002509121
0.06,-0.5211021,9.470599,1.736827,0.0009347555,0.09239411,-0.00775376
0.08,-0.5081864,9.398452,1.792424,0.01491865,0.1058393,-0.02647261
0.10,-0.5221489,9.416332,1.882905,0.03292618,0.1001144,-0.04683236
0.12,-0.5277165,9.554344,1.954299,0.05818162,0.07871728,-0.05798662
0.14,-0.5614149,9.705307,2.046849,0.08792847,0.048363,-0.05079789
0.16,-0.6056845,9.772086,2.058497,0.09659723,0.008680758,-0.02343133
0.18,-0.6904425,9.685771,2.008797,0.08721483,-0.009605208,0.01210539
0.20,-0.7158573,9.580561,1.953511,0.08501644,-0.01263196,0.03865567
0.22,-0.6871241,9.559786,2.016349,0.09256203,-0.02718549,0.03822138
0.24,-0.6386924,9.619195,2.083959,0.09863071,-0.05940107,0.02840248
0.26,-0.6235247,9.672596,2.08526,0.1008531,-0.1052578,0.02413256
0.28,-0.6583048,9.77176,2.065756,0.09905036,-0.1466466,0.0449568
0.30,-0.7108495,9.817605,2.01231,0.08766676,-0.1743106,0.08776442
0.32,-0.7193875,9.829486,1.879736,0.06948926,-0.1727221,0.1348345
0.34,-0.7232474,9.795877,1.780848,0.05312871,-0.1392867,0.1637553
0.36,-0.600427,9.672602,1.862748,0.03863877,-0.1135187,0.1549956
0.38,-0.6324831,9.727871,1.741379,0.03236894,-0.07360058,0.1212776
0.40,-0.5751413,9.583635,1.764535,0.02369051,-0.03925014,0.09346886
0.42,-0.615379,9.572942,1.692377,0.02763305,0.00695202,0.07106486
0.44,-0.6429996,9.573564,1.767713,0.03603482,0.04188645,0.04788963
0.46,-0.6310348,9.675992,1.836358,0.03477876,0.06439708,0.01424489
0.48,-0.5657769,9.623937,1.888901,0.02693449,0.06202988,-0.04001668
0.50,-0.4333175,9.533458,1.983465,0.01785859,0.007274132,-0.09054182
0.52,-0.4076033,9.702796,2.111873,0.0004165764,-0.0958383,-0.09964302
0.54,-0.5081456,9.934864,2.104883,-0.0272893,-0.2106848,-0.05060689
0.56,-0.5761579,10.0331,2.008338,-0.05300316,-0.3121145,0.04066383
0.58,-0.5219167,9.898485,1.942814,-0.05781588,-0.3771577,0.1278373
0.60,-0.5587744,9.894644,1.669678,-0.02523308,-0.374744,0.1762326
0.62,-0.4173788,9.566641,1.59627,0.003025505,-0.3255035,0.1694946
0.64,-0.3337304,9.301261,1.426338,0.02246339,-0.2440105,0.106426
0.66,-0.3113029,9.205961,1.346841,0.02550513,-0.1295947,0.03671222
0.68,-0.3534736,9.220283,1.279535,0.01447886,0.01493703,-0.01228775
0.70,-0.3948234,9.295913,1.270618,-0.01603976,0.1584147,-0.04505889
0.72,-0.3780945,9.301616,1.336175,-0.05218003,0.2819518,-0.07471776
0.74,-0.3966709,9.279058,1.425446,-0.07747599,0.3753357,-0.09863588
0.76,-0.4169183,9.314018,1.564672,-0.07284456,0.4249937,-0.1269403
0.78,-0.3958528,9.47788,1.787884,-0.04428749,0.4269497,-0.1423089
0.80,-0.431684,9.638092,1.873791,-0.01425146,0.3848246,-0.1310311
0.82,-0.4528019,9.671314,1.967475,0.0104369,0.3220112,-0.1042184
0.84,-0.4871716,9.720386,2.013218,0.03972504,0.2539599,-0.06639399
0.86,-0.5152947,9.819374,2.116099,0.07011792,0.1898783,-0.04388833
0.88,-0.4891843,9.886394,2.218501,0.08934308,0.1120434,-0.02520803
0.90,-0.5305533,9.923326,2.213177,0.07190107,0.03451351,-0.008463001
0.92,-0.6392173,9.905833,2.078084,0.03482728,-0.006505194,0.01663386
0.94,-0.6655301,9.924392,2.015283,0.006388283,-0.0201984,0.03883867
0.96,-0.6543981,9.92076,2.006968,-0.006311538,-0.02460815,0.03675676
