time_s,ax,ay,az,gx,gy,gz
1.60,-1.330687,9.684267,0.7312303,-0.03471064,0.1014607,-0.001825509
1.62,-1.370673,9.663322,0.7487707,-0.04574385,0.1614996,-0.02895368
1.64,-1.400838,9.664554,0.8280752,-0.05269638,0.2052783,-0.04996807
1.66,-1.357395,9.645216,0.9087639,-0.05414553,0.2243544,-0.06070673
1.68,-1.344341,9.707232,0.9705569,-0.04381583,0.2221657,-0.0702208
1.70,-1.324428,9.725386,1.039472,-0.0251459,0.2037762,-0.07628267
1.72,-1.309353,9.720622,1.076537,-0.003531132,0.1777112,-0.07699964
1.74,-1.338566,9.793675,1.073099,0.02029993,0.1528827,-0.07323697
1.76,-1.374815,9.841022,1.066141,0.04296769,0.1349592,-0.07544471
1.78,-1.328891,9.849231,1.092754,0.05191021,0.1142629,-0.08123241
1.80,-1.285247,9.840267,1.079901,0.05123583,0.0822776,-0.08710436
1.82,-1.265028,9.763031,1.061243,0.03553295,0.05533214,-0.08618294
1.84,-1.278843,9.689462,1.010446,0.01217766,0.03403714,-0.08276928
1.86,-1.240674,9.53927,1.002931,0.001221284,0.0113649,-0.08605926
1.88,-1.164874,9.491702,1.069857,0.01237339,-0.0248805,-0.09117106
1.90,-1.114979,9.660545,1.12668,0.04320341,-0.06518064,-0.07395943
1.92,-1.133335,9.827136,1.083326,0.06491379,-0.09958509,-0.03142865
1.94,-1.195431,9.910146,0.9710063,0.06013302,-0.1194825,0.03296499
1.96,-1.280557,9.913212,0.9189623,0.03146965,-0.1223262,0.09466452
1.98,-1.291938,9.887631,0.9145093,-0.01156184,-0.1177626,0.1326448
2.00,-1.221714,9.758117,0.9196159,-0.05407201,-0.1268502,0.1436204
2.02,-1.197539,9.753399,0.8768891,-0.07906504,-0.1466645,0.1491334
2.04,-1.294505,9.783086,0.8511145,-0.09934846,-0.1595576,0.1649498
2.06,-1.386307,9.772454,0.7923873,-0.09716251,-0.1640497,0.1936256
2.08,-1.339005,9.671863,0.7606362,-0.07947931,-0.1610856,0.2105052
2.10,-1.372038,9.551976,0.7606214,-0.05799192,-0.1657973,0.198229
2.12,-1.377446,9.430848,0.7809428,-0.02838108,-0.172202,0.1702763
2.14,-1.299312,9.339633,0.7612032,0.01303968,-0.1767178,0.124834
2.16,-1.276288,9.313067,0.7248797,0.06161431,-0.1604366,0.06962117
2.18,-1.277381,9.325349,0.7627797,0.1043771,-0.1340927,0.01335991
2.20,-1.256664,9.300828,0.7906929,0.1253612,-0.1170397,-0.036289
2.22,-1.263813,9.36767,0.7584721,0.1357838,-0.09193391,-0.07830001
2.24,-1.238101,9.514352,0.7626471,0.1521836,-0.05919242,-0.1160822
2.26,-1.161395,9.717968,0.814711,0.187815,-0.02129073,-0.1426393
2.28,-1.145826,9.983477,0.8091053,0.1994205,0.03384385,-0.1469995
2.30,-1.169867,9.977587,0.8253789,0.161126,0.07859589,-0.1403248
2.32,-1.206819,9.999963,0.9139211,0.08398987,0.09244902,-0.1235424
2.34,-1.234653,10.00192,1.006351,-0.001858065,0.06522854,-0.1030291
2.36,-1.25344,10.0154,1.078002,-0.05403636,0.007523909,-0.08397123
2.38,-1.223034,10.1137,1.135679,-0.05595602,-0.06167893,-0.05692774
2.40,-1.218631,10.1007,1.107905,-0.02594236,-0.1255081,-0.01906156
2.42,-1.212965,10.03888,1.034599,0.002688588,-0.1851444,0.02235209
2.44,-1.196092,9.912921,0.9360235,0.01445821,-0.2287922,0.05849931
2.46,-1.147329,9.760227,0.8556693,0.02365333,-0.2553635,0.07898124
2.48,-1.079862,9.680133,0.7616584,0.04119659,-0.2640907,0.08557545
2.50,-1.046818,9.674051,0.6959326,0.06590503,-0.2593231,0.08219782
